MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_None,Alley_Pave,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
0.0,1.5763179806301764,0.7871788537549407,-1.0,0.0,-0.5,3.0,-1.2608695652173914,-1.1891891891891893,0.0,0.0,0.0,-1.0,0.0,1.0,-0.6,-0.5384345384345385,0.0,0.0,0.6811965811965812,-0.2298507462686567,-0.5,0.0,-0.41433480608738343,0.7417582417582418,0.0,-0.07415990730011587,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.6511627906976745,-1.0,1.0,0.9937888198757764,0.0,0.0,0.0,2.488095238095238,-0.36764705882352944,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94405831982697,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.7,0.0,1.7708745059288538,-1.0,0.0,-0.5,0.0,0.043478260869565216,-0.35135135135135137,0.0,0.0,0.0,0.0,0.0,3.0,0.2,1.4131274131274132,0.0,0.0,-0.8162393162393162,0.7930348258706468,-1.0,0.0,1.205694648993618,0.0,0.0,0.36616454229432216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.25,-0.046511627906976744,1.0,0.0,0.5424430641821946,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,-1.6666666666666667,-0.5,12.049418835484797,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2,0.26052850694596574,-0.039896245059288536,0.0,0.0,0.5,0.0,0.43478260869565216,-0.02702702702702703,0.8340943683409436,1.0,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.0,0.0,-0.4282051282051282,-0.5004975124378109,0.0,0.0,-0.15905743740795286,1.0563186813186813,0.0,0.4804943993820008,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.25,0.37209302325581395,-1.0,0.0,-0.2277432712215321,0.0,0.0,0.0,1.3928571428571428,0.6911764705882353,192.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,12.269047444691562,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,-1.7921030720014026,1.4932065217391304,-1.0,0.0,-0.5,1.0,-0.021739130434782608,-0.5945945945945946,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.10740610740610741,0.0,0.0,-0.12564102564102564,-0.2537313432835821,0.0,0.0,-0.4378988708885616,0.0,0.0,-0.9269988412514485,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.11627906976744186,-1.0,-1.0,-0.587991718426501,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,11.801856756822442,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.26052850694596574,8.923295454545455,-2.0,0.0,0.0,3.0,-1.4130434782608696,0.08108108108108109,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.7341880341880341,-0.1681592039800995,-1.0,0.0,0.4320078546882671,1.4436813186813187,0.0,1.3812282734646582,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5,-1.6046511627906976,-1.0,0.0,-0.4968944099378882,-1.0,0.0,0.0,2.892857142857143,0.22058823529411764,0.0,0.0,175.0,0.0,0.0,0.0,1.0,0.0,12.388394202324129,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.6,0.5236864016828079,0.030014822134387352,0.0,0.0,0.0,2.0,0.06521739130434782,0.0,2.191780821917808,1.0,1.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.08632478632478632,-0.9223880597014925,0.0,0.0,0.013745704467353952,1.0453296703296704,0.0,0.6040942448821939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,-0.023255813953488372,0.0,0.0,0.13250517598343686,0.0,0.0,0.0,0.6726190476190477,1.1029411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.5,12.138863895836725,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.4,-1.7921030720014026,-1.2459239130434783,0.0,0.0,0.0,0.0,0.6521739130434783,0.24324324324324326,1.035007610350076,1.0,0.0,0.0,0.0,2.0,0.4,0.3868023868023868,0.0,0.0,-0.4931623931623932,-0.2855721393034826,0.0,0.0,-0.4693176239567992,0.0,0.0,-0.9517188103514871,1.0,0.0,-1.0,0.0,-2.0,0.0,1.0,-1.5,0.0,-1.0,-0.5,0.6046511627906976,1.0,0.0,-0.2484472049689441,0.0,0.0,0.0,0.8333333333333334,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-0.5,11.786762130599957,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.4,0.0,-1.5520009881422925,0.0,0.0,1.0,0.0,0.6521739130434783,0.24324324324324326,0.243531202435312,1.0,0.0,0.0,0.0,3.0,-0.6,-0.5384345384345385,0.0,0.0,1.3598290598290599,0.5601990049751244,0.0,0.0,0.7245949926362297,0.0,0.0,-0.012359984550019312,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.5,0.0,0.0,0.25,0.6046511627906976,1.0,0.0,-0.33126293995859213,0.0,0.0,0.0,0.8511904761904762,-0.07352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,12.2783933071098,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.5,-0.8973662298961396,-0.580657114624506,0.0,0.0,0.5,0.0,-0.6956521739130435,-1.1891891891891893,0.0,0.0,1.0,-1.0,0.0,0.0,-0.2,-0.02737802737802738,0.0,0.0,0.13076923076923078,-0.14626865671641792,-0.5,0.0,-0.3318605792832597,1.0,0.0,0.28118964851293937,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.5,-0.8372093023255814,-1.0,-1.0,-0.9937888198757764,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,126.0,0.0,0.0,0.0,0.6666666666666666,-0.5,12.007621706806335,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.6,0.0,0.6463685770750988,-1.0,0.0,0.0,1.0,-0.1956521739130435,-0.8108108108108109,0.700152207001522,0.0,1.0,-1.0,0.0,3.0,-0.2,0.25342225342225344,0.0,0.0,0.14615384615384616,0.26965174129353237,-1.0,0.0,0.7029945999018163,0.0,0.0,-0.02935496330629587,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.3023255813953488,0.0,0.0,0.6832298136645962,0.0,0.0,0.0,1.0714285714285714,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,11.970350312009105,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,1.681581138524913,2.085350790513834,0.0,0.0,-0.5,-1.0,-0.391304347826087,-0.5405405405405406,0.0,0.0,0.0,-1.0,0.0,1.0,0.2,-0.10881010881010882,2.0,1085.0,-0.18034188034188034,1.5353233830845772,-1.0,0.0,1.3588610702012764,0.0,0.0,0.48667439165701043,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5116279069767442,-1.0,0.0,-0.10766045548654245,0.0,0.0,0.0,0.0,5.779411764705882,0.0,0.0,312.0,0.0,0.0,0.0,0.3333333333333333,-1.0,12.043553716032399,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.6,0.0,-0.6377223320158103,-1.0,0.0,-0.5,3.0,-0.2391304347826087,0.43243243243243246,0.0,0.0,1.0,-1.0,0.0,0.0,0.2,0.3868023868023868,0.0,0.0,-0.16495726495726495,0.09651741293532339,0.0,0.0,-0.09229258713794797,0.0,0.0,-0.6550791811510236,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,-0.3488372093023256,-1.0,-1.0,-0.9109730848861284,0.0,0.0,0.0,0.0,1.161764705882353,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,11.751942365440728,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.6,0.0,0.368453557312253,-1.0,1.0,0.0,1.0,0.10869565217391304,-0.43243243243243246,0.0,0.0,0.0,0.0,1.0,3.0,0.4,0.1705861705861706,1.0,435.0,-0.8162393162393162,-0.10248756218905472,-1.0,0.0,-0.11978399607265587,0.0,0.0,-0.6767091541135574,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-0.5,0.09302325581395349,-1.0,0.0,0.39751552795031053,0.0,-1.0,0.0,0.0,-0.36764705882352944,34.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,11.898187865760873,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2,-0.2657872825277185,-0.33436264822134387,0.0,0.0,0.0,0.0,0.45652173913043476,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.3837606837606838,-0.5761194029850746,-0.5,0.0,-0.7560137457044673,1.070054945054945,0.0,0.02626496716879104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3953488372093023,1.0,0.0,-0.567287784679089,0.0,0.0,0.0,0.0,0.16176470588235295,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,12.066810578196666,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,0.5236864016828079,0.22764328063241107,0.0,0.0,0.5,0.0,0.06521739130434782,-0.4864864864864865,1.1506849315068493,0.0,0.0,0.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,1.047008547008547,0.19601990049751244,-1.0,0.0,0.5557191948944527,0.0,0.0,-0.14522981846272692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.023255813953488372,0.0,0.0,-0.004140786749482402,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,11.931635799828413,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.2,0.0,0.38302865612648224,-1.0,0.0,0.0,2.0,-0.10869565217391304,-0.2702702702702703,1.339421613394216,0.0,0.0,-1.0,0.0,1.0,0.0,0.3306423306423306,0.0,0.0,-0.07264957264957266,0.12437810945273632,-1.0,0.0,0.8345606283750614,1.5686813186813187,0.0,1.8385477018153726,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.5,0.0,0.0,0.5,-0.20930232558139536,-1.0,0.0,0.5755693581780539,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,222.0,0.0,0.0,0.0,0.6666666666666666,-1.0,12.429216196844383,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,-0.7921030720014027,-0.4536808300395257,0.0,0.0,0.5,3.0,-1.1956521739130435,0.10810810810810811,0.0,1.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.7427350427350428,-0.1582089552238806,-0.5,0.0,-0.3436426116838488,0.7060439560439561,0.0,-0.05870992661259174,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,-1.2093023255813953,-1.0,-1.0,-1.093167701863354,0.0,0.0,0.0,0.0,3.161764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,12.154516158615772,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
